,confidence,sentence,arg1,rel,arg2,negated,passive,is_valuable,is_valuable_rel,is_valuable_arg2
488,0.8460044042603538,"To survive in this ever more lethal air defense zone, U. S. had to adopt newer, more specialized tactics.",U. S.,to adopt,"newer, more specialized tactics",0.0,0.0,1.0,0.0,1.0
489,0.903980248647561,These consisted of F-105 The Wild Weasels configured with sophisticated electronic equipment to detect and locate emissions associated with SAM guidance and control radars.,The Wild Weasels,locate,emissions associated with control radars,0.0,0.0,1.0,1.0,0.0
490,0.5351700561485998,These consisted of F-105 The Wild Weasels configured with sophisticated electronic equipment to detect and locate emissions associated with SAM guidance and control radars.,These,consisted,of F - 105,0.0,1.0,0.0,0.0,0.0
491,0.9329286852051248,"The Wild Weasels directed flak suppression strikes and carried AGM-45 Shrike anti-radiation missiles , which homed in on radar systems of SAMs.",The Wild Weasels,directed,flak suppression strikes,0.0,0.0,1.0,1.0,1.0
492,0.9143456855143792,The Vietnamese were able to adapt to some of these tactics.,The Vietnamese,to adapt,to some of these tactics,0.0,0.0,1.0,0.0,0.0
493,0.9212499880074402,The USSR upgraded SA-2 radar several times to improve ECM resistance.,The USSR,upgraded,SA-2 radar,0.0,0.0,1.0,1.0,1.0
494,0.4412376446047017,Audiences world over seem to believe that this signifies a set of neoliberal policies that have been imposed on hapless countries by Washington-based international financial institutions and have led hapless countries to crisis and misery.,this,signifies,a set of neoliberal policies have led hapless countries to crisis,0.0,0.0,0.0,1.0,1.0
495,0.7204007205331314,My own view is of course quite different.,My own view,is,of course,0.0,1.0,0.0,0.0,0.0
496,0.9514789462123776,"The basic ideas that 1 attempted to summarize in Washington Consensus have continued to gain wider acceptance over past decade, to point where Lula has had to endorse most of hapless countries in order to be electable.",The basic ideas that 1 attempted to summarize in Washington Consensus,to gain,wider acceptance,0.0,0.0,0.0,0.0,0.0
497,0.9125462839307744,"The basic ideas that 1 attempted to summarize in Washington Consensus have continued to gain wider acceptance over past decade, to point where Lula has had to endorse most of hapless countries in order to be electable.",The basic ideas,to summarize,in Washington Consensus,0.0,1.0,0.0,0.0,1.0
498,0.9256263201643982,"For most part hapless countries are motherhood and apple pie, which is why hapless countries commanded a consensus. """,For most part hapless countries,are,"apple pie , which is",0.0,1.0,0.0,1.0,0.0
499,0.9216169339561846,"According to a 2011 study by Nancy Birdsall, Augusto de la Torre, and Felipe Valencia Caicedo, policies in original consensus were largely a creation of Latin American politicians and technocrats, with Williamson's role having been to gather ten points in one place for first time, rather than to ""create"" package of policies.",Williamson 's role,to gather,ten points,0.0,0.0,1.0,0.0,0.0
500,0.9478769595793476,"Williamson partly credited de Soto himself for prescriptions, saying Williamson work was ""the outcome of worldwide intellectual trends to which Latin America provided"" and said that de Soto himself was directly responsible for recommendation on legal security for property rights.",de Soto,was,directly responsible for recommendation on legal security for property rights,0.0,1.0,1.0,1.0,1.0
501,0.8668367470739037,"More specifically, Williamson argues that first three of Williamson ten prescriptions are uncontroversial in economic community, while recognizing that others have evoked some controversy.",others,have evoked,some controversy,0.0,0.0,0.0,1.0,0.0
502,0.8432037880253962,"Williamson argues that one of least controversial prescriptions, redirection of spending to infrastructure, health care, and education, has often been neglected.",Williamson,argues,"that one of least controversial prescriptions , redirection of spending to education , has often been neglected",0.0,0.0,1.0,1.0,1.0
503,0.8772656277736296,"Williamson also argues that, while prescriptions were focused on reducing certain functions of government , prescriptions would also strengthen government's ability to undertake other actions such as supporting education and health.",prescriptions,on reducing,certain functions of government,0.0,0.0,0.0,0.0,1.0
504,0.9017692064117712,"Williamson says that Williamson does not endorse market fundamentalism, and believes that Consensus prescriptions, if implemented correctly, would benefit poor.",Williamson,does not endorse,market fundamentalism,1.0,0.0,1.0,1.0,1.0
505,0.9186941924198344,"In a book edited with Pedro-Pablo Kuczynski in 2003, Williamson laid out an expanded reform agenda, emphasizing crisis-proofing of economies, ""second-generation"" reforms, and policies addressing inequality and social issues.",second - generation policies,addressing,social issues,0.0,0.0,0.0,0.0,1.0
506,0.9403558949917892,"In a book edited with Pedro-Pablo Kuczynski in 2003, Williamson laid out an expanded reform agenda, emphasizing crisis-proofing of economies, ""second-generation"" reforms, and policies addressing inequality and social issues.",Williamson,laid out,an expanded reform agenda,0.0,0.0,1.0,1.0,1.0
507,0.7900566639584307,In this broad sense Washington Consensus is sometimes considered to have begun at about 1980.,Washington Consensus,to have begun,at about 1980,0.0,0.0,1.0,0.0,0.0
508,0.9004708924659899,"Some have argued that consensus in this sense ended at turn of century, or at least that it became less influential after about year 2000.",consensus in this sense,ended,at turn of century,0.0,1.0,0.0,1.0,0.0
509,0.943891036157082,"Following strong intervention undertaken by governments in response to market failures, a number of journalists, politicians and senior officials from global institutions such as World Bank began saying that Washington Consensus was dead.",a number of politicians,began,Following strong intervention,0.0,1.0,0.0,1.0,0.0
510,0.9030401971054748,"Following strong intervention undertaken by governments in response to market failures, a number of journalists, politicians and senior officials from global institutions such as World Bank began saying that Washington Consensus was dead.",strong intervention,undertaken,by governments,0.0,1.0,0.0,0.0,1.0
511,0.3808945036672451,"For Legislative Council elections, Scholars Group of ATD put forward proposals for transition toward universal suffrage: For 2016 Legislative Council Election, Scholars Group of ATD suggests: For universal suffrage of Legislative Council, there are two proposals from Scholar Group: A group of 18 moderate academics, including Dr Brian Fong Chi-hang, vice-chairman of thinktank SyngergyNet, former Legislative Council president Andrew Wong Wang-fat, Community Care Fund head Dr Law Chi-kwong and University of Hong Kong law lecturer Eric Cheung Tat-ming, put forward a mid-way proposal in April 2014 to give public a strong role in selecting Chief Executive candidates without breaching Basic Law.",Eric Cheung Tat,[is] law lecturer [from],Hong Kong,0.0,0.0,1.0,0.0,1.0
512,0.3808945036672451,"For Legislative Council elections, Scholars Group of ATD put forward proposals for transition toward universal suffrage: For 2016 Legislative Council Election, Scholars Group of ATD suggests: For universal suffrage of Legislative Council, there are two proposals from Scholar Group: A group of 18 moderate academics, including Dr Brian Fong Chi-hang, vice-chairman of thinktank SyngergyNet, former Legislative Council president Andrew Wong Wang-fat, Community Care Fund head Dr Law Chi-kwong and University of Hong Kong law lecturer Eric Cheung Tat-ming, put forward a mid-way proposal in April 2014 to give public a strong role in selecting Chief Executive candidates without breaching Basic Law.",Dr Law Chi,[is] head [of],Community Care Fund,0.0,0.0,1.0,1.0,1.0
513,0.9761668775816604,"For Legislative Council elections, Scholars Group of ATD put forward proposals for transition toward universal suffrage: For 2016 Legislative Council Election, Scholars Group of ATD suggests: For universal suffrage of Legislative Council, there are two proposals from Scholar Group: A group of 18 moderate academics, including Dr Brian Fong Chi-hang, vice-chairman of thinktank SyngergyNet, former Legislative Council president Andrew Wong Wang-fat, Community Care Fund head Dr Law Chi-kwong and University of Hong Kong law lecturer Eric Cheung Tat-ming, put forward a mid-way proposal in April 2014 to give public a strong role in selecting Chief Executive candidates without breaching Basic Law.","A group of 18 moderate academics , including Dr Brian Fong Chi - hang",to give,public a strong role in selecting Chief Executive candidates,0.0,0.0,0.0,0.0,0.0
514,0.9218420294392636,"For Legislative Council elections, Scholars Group of ATD put forward proposals for transition toward universal suffrage: For 2016 Legislative Council Election, Scholars Group of ATD suggests: For universal suffrage of Legislative Council, there are two proposals from Scholar Group: A group of 18 moderate academics, including Dr Brian Fong Chi-hang, vice-chairman of thinktank SyngergyNet, former Legislative Council president Andrew Wong Wang-fat, Community Care Fund head Dr Law Chi-kwong and University of Hong Kong law lecturer Eric Cheung Tat-ming, put forward a mid-way proposal in April 2014 to give public a strong role in selecting Chief Executive candidates without breaching Basic Law.",Scholars Group of ATD,put forward,proposals for transition toward universal suffrage,0.0,0.0,1.0,1.0,1.0
515,9672828900016420.0,"Normally, Han Chinese defector troops were deployed as vanguard, while Mongol Bannermen acted as reserve forces or in rear and were used predominantly for quick strikes with maximum impact, so as to minimize ethnic Manchu losses.",Han Chinese defector troops,were deployed,as vanguard,0.0,1.0,1.0,1.0,0.0
516,9030401971054748.0,"As such, some states maintain such units.",some states,maintain,such units,0.0,0.0,0.0,1.0,0.0
517,9743337425424300.0,"Recently, Alaska, California, New Jersey, New York, South Carolina, Texas and Ohio have had or currently maintain naval militias.","Alaska, California, New Jersey, New York, South Carolina, Texas and Ohio",maintain,naval militias,0.0,0.0,1.0,1.0,0.0
518,9156957434813364.0,Other states have laws authorizing Other states but do not currently have Other states organized.,Other states,do not have,Other states organized,1.0,0.0,0.0,1.0,0.0
519,919990567161501.0,"To receive federal funding, as is case in National Guard, a state must meet specific requirements such as having a set percentage of a state members in federal reserves.",a state,must meet,specific requirements such as having a set percentage of a state members in federal reserves,0.0,0.0,0.0,1.0,1.0
520,9575895177393974.0,"10 U. S. C. SS 7851. National Guard units can be mobilized for federal active duty to supplement regular armed forces during times of war or national emergency declared by Congress, President or Secretary of Defense.",10 U. S. C. SS 7851. National Guard units,can be mobilized,for federal active duty,0.0,1.0,1.0,1.0,1.0
521,7613046565529824.0,"The types of activation are as follows: The term ""activated"" simply means that a unit or individual of reserve components has been placed on orders.",The types of activation,are,as follows,0.0,1.0,0.0,1.0,0.0
522,9378846471308124.0,"The types of activation are as follows: The term ""activated"" simply means that a unit or individual of reserve components has been placed on orders.",a unit or individual of reserve components,has been placed,on orders,0.0,1.0,0.0,1.0,0.0
523,9329286852051248.0,The Army and Air National Guard may be activated in a number of ways as prescribed by public law.,Air National Guard,may be activated,in a number of ways,0.0,1.0,1.0,1.0,0.0
524,9495465536360588.0,"Outside federal activation, The Army and Air National Guard Air National Guard may be activated under state law.",The Air National Guard Air National Guard,may be activated,under state law,0.0,1.0,0.0,1.0,0.0
525,3.807929516789891e+16,This is known as state active duty.,This,is known,as state active duty,0.0,1.0,0.0,1.0,1.0
526,9329286852051248.0,"When National Guard units are not under federal control, governor is commander-in-chief of units of governor or governor respective state or territory.",National Guard units,are not,under federal control,1.0,1.0,1.0,1.0,0.0
527,9180804252893388.0,"The President of United States commands District of Columbia National Guard, though this command is routinely delegated to Commanding General of 600 National Guard.",this command,is routinely delegated,to Commanding General of 600 National Guard,0.0,1.0,0.0,1.0,1.0
528,9372494423173456.0,"In doing so, governors, as commanders-in-chief, can directly access and utilize District of Columbia National Guard's federally assigned aircraft, vehicles and other equipment so long as federal government is reimbursed for use of fungible equipment and supplies such as fuel, food stocks, etc.",federal government,is reimbursed,"for use of supplies such as fuel , food stocks , etc.",0.0,1.0,1.0,1.0,1.0
529,8906741941974339.0,This is authority under which governors activate and deploy 600 National Guard forces in response to natural disasters.,authority,deploy,600 National Guard forces,0.0,0.0,0.0,1.0,1.0
530,9519143416197944.0,Title 10 service means full-time duty in active military service of United States.,Title 10 service,means,full-time duty in active military service of United States,0.0,0.0,1.0,1.0,1.0
531,9045207649554154.0,"Under Sultan Mehmed 2, Ottoman Empire conquered Constantinople in 1453, an event generally regarded to have marked definitive end of Roman Empire, as well as final and decisive step in Ottoman conquest of former empire's core lands and subjects.",an event,regarded,to have marked definitive end of Roman Empire,0.0,1.0,0.0,1.0,0.0
532,9383119524695256.0,"Mehmed had great interest in Roman and classical Greek history, a topic Mehmed had been taught on extensively by court teachers in Mehmed youth.",Mehmed,had,great interest in classical Greek history,0.0,0.0,1.0,1.0,1.0
533,9233538311709572.0,"Based on concept of right of conquest, sultans of Ottoman Empire at times assumed styles kayser-i Rum and basileus.",sultans of Ottoman Empire,assumed kayser,at times,0.0,0.0,1.0,0.0,0.0
534,9397001286877048.0,the sultans of Ottoman Empirethe sultans of Ottoman Empire --staunchly maintained that sultans of Ottoman Empire were Roman emperors and went to great lengths to legitimize sultans of Ottoman Empire as such.,sultans of Ottoman Empire,to legitimize,sultans of Ottoman Empire as such,0.0,0.0,1.0,0.0,0.0
535,9017835883942808.0,"Greek aristocrats, i. e. , former Byzantine nobility, were often promoted to senior administrative positions and Constantinople was maintained as capital, rebuilt and considerably expanded under Ottoman rule.",Greek aristocrats,were promoted,to senior administrative positions,0.0,1.0,1.0,1.0,1.0
536,9180804252893388.0,"the sultans of Ottoman Empire also used The administration, architecture and court ceremonies of early post-1453 Ottoman Empire claim to be Roman emperors to justify campaigns of conquest against Western Europe.",Roman emperors,to justify,campaigns of conquest against Western Europe,0.0,0.0,1.0,0.0,1.0
537,4102866932483428.0,"Both Mehmed 2 and Suleiman 1 dreamt of conquering 1taly, which Both Mehmed 2 and Suleiman 1 dreamt of conquering 1taly, which they believed was rightfully theirs due to once having been Roman heartland believed was rightfully theirs due to once having been Roman heartland.",they,believed,was rightfully theirs due to,0.0,0.0,0.0,1.0,0.0
538,9256263201643982.0,"Several ancient writers tried to count number of Roman emperors through history, but each of Several ancient writers gives a different count.",each of Several ancient writers,gives,a different count,0.0,0.0,0.0,1.0,0.0
539,9199569125504766.0,Adding eight other emperors mentioned in work would give a total of 41 emperors up until Constantine 1.,Adding eight other emperors,would give,a total of 41 emperors up until Constantine 1,0.0,0.0,0.0,1.0,1.0
540,9990000128746032.0,"The 4th-century calligrapher Filocalus, in The 4th-century calligrapher Filocalus Chronographia, records 58 emperors from Augustus to Constantine.",The 4th century calligrapher in The 4th - century calligrapher Filocalus Chronographia,records,58 emperors,0.0,0.0,0.0,1.0,1.0
541,9990000128746032.0,The 13th-century Chronicon Altinate records 46 emperors in same time period.,The 13th century Chronicon Altinate,records,46 emperors,0.0,0.0,1.0,1.0,1.0
542,9703210197816324.0,"In reality, Licinius was legitimate emperor of West , while Constantine was real ""usurper"".",Licinius,was,legitimate emperor of West,0.0,1.0,1.0,1.0,1.0
543,9082029466707026.0,"Other emperors had such uneventful or brief reigns that Other emperors are unmentioned by literary sources, like Licinius's co-emperors Valerius Valens and Martinian.",Other emperors,had,such uneventful or brief reigns,0.0,0.0,0.0,1.0,0.0
544,9079300860828836.0,"In later Eastern empire, co-emperors were no longer seen as ""true"" rulers given co-emperors submissive role to senior emperor.",co-emperors,were seen,"as ""true"" rulers",0.0,1.0,1.0,1.0,1.0
545,9210233335200772.0,"Korea, formerly under Japanese colonial rule, was divided and occupied by Soviet Union in North and United States in South between 1945 and 1948.",Korea,occupied,by Soviet Union,0.0,1.0,1.0,0.0,1.0
546,5486284337544034.0,"Separate republics emerged on both sides of 38th parallel in 1948, each claiming to be legitimate government for all of Korea, which led ultimately to Korean War.",each,to be,legitimate government for all of Korea,0.0,1.0,0.0,0.0,1.0
547,9472929138282772.0,"Separate republics emerged on both sides of 38th parallel in 1948, each claiming to be legitimate government for all of Korea, which led ultimately to Korean War.",Separate republics,emerged,on both sides of 38th parallel,0.0,0.0,1.0,1.0,1.0
548,9180804252893388.0,"Communist forces were victorious and established People's Republic of China on China, while nationalist forces retreated to Taiwan in 1949.",nationalist forces,retreated,to Taiwan,0.0,0.0,1.0,1.0,1.0
549,9250606141558616.0,"The global economy suffered heavily from Korean War, although participating nations were affected differently.",The global economy,suffered heavily,from Korean War,0.0,0.0,1.0,1.0,1.0
550,9512676029974516.0,"The United States emerged much richer than any other nation, leading to a baby boom, and by 1950 The United States gross domestic product per person was much higher than that of any of other powers, and The United States dominated The global economy.",The United States gross domestic product per person,was,much higher than that of any of other powers,0.0,1.0,1.0,1.0,1.0
551,9485479188231728.0,The Allied occupational authorities pursued a policy of industrial disarmament in Western Germany from 1945 to 1948.,The Allied occupational authorities,pursued,a policy of industrial disarmament in Western Germany,0.0,0.0,1.0,1.0,1.0
552,9729724013206644.0,"Due to international trade interdependencies, a policy of industrial disarmament in Western Germany led to an economic stagnation in Europe and delayed European recovery from Korean War for several years.",a policy of industrial disarmament in Western Germany,led,to delayed European recovery from Korean War,0.0,0.0,1.0,1.0,1.0
553,9644677377549716.0,"At Bretton Woods Conference in July 1944, Allied nations drew up an economic framework for post-war world.",Allied nations,drew up,an economic framework for post-war world,0.0,0.0,1.0,1.0,1.0
554,8344217267275061.0,"Recovery began with mid-1948 currency reform in Western Germany, and was sped up by liberalisation of European economic policy that U.",Recovery,was sped up,by liberalisation of European economic policy,0.0,1.0,1.0,1.0,1.0
555,9256263201643982.0,The post-1948 West German recovery has been called German economic miracle.,The post-1948 West German recovery,has been called,German economic miracle,0.0,1.0,1.0,1.0,1.0
556,9064683704715876.0,Italy also experienced an economic boom and French economy rebounded.,Italy,experienced,an economic boom,0.0,0.0,1.0,1.0,1.0
557,9436740204769644.0,"By contrast, United Kingdom was in a state of economic ruin, and although receiving a quarter of total Marshall Plan assistance, more than any other European country, Italy continued in relative economic decline for decades.",United Kingdom,was,in a state of economic ruin,0.0,1.0,1.0,1.0,1.0
558,8016573080327373.0,"The Soviet Union, despite enormous human and material losses, also experienced rapid increase in production in immediate post-war era, having seized and transferred most of Germany's industrial plants and exacted war reparations from The Soviet Union satellite states Japan recovered much later.",Japan,recovered,much later,0.0,1.0,1.0,1.0,0.0
559,9216169339561846.0,"The Soviet Union, despite enormous human and material losses, also experienced rapid increase in production in immediate post-war era, having seized and transferred most of Germany's industrial plants and exacted war reparations from The Soviet Union satellite states Japan recovered much later.",The Soviet Union,experienced,rapid increase in production in immediate post-war era,0.0,0.0,1.0,1.0,1.0
560,9004708924659899.0,"Most suggest that some 60 million people died in war, including about 20 million military personnel and 40 million civilians.",some 60 million people,died,in war,0.0,1.0,0.0,1.0,0.0
561,9256263201643982.0,"Many of 40 million civilians died because of deliberate genocide, massacres, mass bombings, disease, and starvation.",Many of 40 million civilians,died,because of deliberate starvation,0.0,1.0,0.0,1.0,1.0
562,9990000128746032.0,"The Soviet Union lost around 27 million people during war, including 8.",The Soviet Union,lost,27 million people,0.0,0.0,1.0,1.0,1.0
563,9670538616899376.0,Medicare is Australia's publicly-funded universal health care insurance scheme.,Medicare,is,Australia's publicly-funded universal health care insurance scheme,0.0,1.0,1.0,1.0,1.0
564,9127949631705272.0,The French welfare state expanded when The French welfare state tried to follow some of Bismarck's policies.,The French welfare state,tried to follow,some of Bismarck's policies,0.0,0.0,1.0,1.0,1.0
565,9030401971054748.0,"More attention was paid to industrial labour in 1930s during a short period of socialist political ascendency, with Matignon Accords and reforms of Popular Front.",More attention,was paid,to industrial labour,0.0,1.0,0.0,1.0,1.0
566,928319312100383.0,"Otto von Bismarck, powerful Chancellor of Germany , developed first modern welfare state by building on a tradition of welfare programs in Prussia and Saxony that had begun as early as in 1840s.",welfare programs in Saxony,had begun,as early as in 1840s,0.0,1.0,1.0,1.0,1.0
567,9339862216393666.0,"Otto von Bismarck, powerful Chancellor of Germany , developed first modern welfare state by building on a tradition of welfare programs in Prussia and Saxony that had begun as early as in 1840s.",Otto von Bismarck,by building,on a tradition of welfare programs in Saxony,0.0,0.0,1.0,0.0,1.0
568,9266090726027132.0,"The measures that Bismarck introduced - old-age pensions, accident insurance, and employee health insurance - formed basis of modern European welfare state.",The measures,introduced,- old employee health insurance - formed basis of modern European welfare state,0.0,1.0,0.0,1.0,0.0
569,9278378769051352.0,"Bismarck further won support of both industry and skilled workers through Bismarck high-tariff policies, which protected profits and wages from American competition, although both industry and skilled workers alienated liberal intellectuals who wanted free trade.",Bismarck,won,support of skilled workers,0.0,0.0,1.0,1.0,1.0
570,2.055944467122198e+16,"The agency projected a powerful image of caring and support for those who were seen as full members of German racial community, but The agency also inspired fear through The agency intrusive questioning and threat of opening investigations on those who did not fulfill criteria for support.",those,were seen,as full members of German racial community,0.0,1.0,0.0,1.0,1.0
571,9530647582435334.0,"Miriam ""Miri"" Regev is an Israeli politician and a former brigadier-general in Israel Defense Forces, in which Miriam ""Miri"" Regev served as IDF Spokeswoman.","Miriam "" Miri "" Regev",served,as IDF Spokeswoman,0.0,0.0,1.0,1.0,1.0
572,8437742409533862.0,"On 14 June 2017, Miriam ""Miri"" Regev was appointed to be Acting Prime Minister of Israel whenever Prime Minister Benjamin Netanyahu needed to be abroad.",Prime Minister Benjamin Netanyahu,needed,to be abroad,0.0,0.0,1.0,1.0,0.0
573,9383119524695256.0,"Miriam ""Miri"" Regev won twenty-seventh place on Likud party's list for 2009 elections, just high enough to enter Knesset as Likud won 27 seats.",Likud,won,27 seats,0.0,0.0,1.0,1.0,1.0
574,928319312100383.0,"In Miriam ""Miri"" Regev position as Minister of Culture, Miriam ""Miri"" Regev frequently equates artistic Freedom of Expression with power of new government to withdraw new government funding, using term ""Freedom of Funding"".",artistic Freedom of Expression,to withdraw,new government funding,0.0,0.0,0.0,0.0,1.0
575,9197759696552440.0,"During Grand Slam Judo tournament in Abu Dhabi, United Arab Emirates, Miriam ""Miri"" Regev was overwhelmed as Hatikva was played in a Muslim Arab capital.",Hatikva,was played,in a Muslim Arab capital,0.0,1.0,1.0,1.0,1.0
576,5917899579199963.0,"At around 8 p. m. , police fired tear gas and rubber bullets at demonstrators, some of whom had thrown water bottles at police officers.",some of whom,had thrown,water bottles,0.0,0.0,0.0,1.0,1.0
577,9422542725599636.0,Protests were held at several locations throughout Minneapolis-Saint Paul metropolitan area in subsequent days.,Protests,were held,at several locations throughout Minneapolis-Saint Paul metropolitan area,0.0,1.0,1.0,1.0,1.0
578,9603523488708992.0,"The situation escalated nights of May 27 to 29 where widespread arson, rioting, and looting took place, which were noted as a contrast to daytime protests that were characterized as mostly peaceful events.",rioting,took,"place , which were noted as a contrast to daytime protests",0.0,1.0,1.0,0.0,0.0
579,913197594301744.0,"The unrest, including people overtaking Minneapolis third precinct police station and setting Minneapolis third precinct police station on fire night of May 28, garnered significant national and international media attention.","The unrest , including people",garnered,significant international media attention,0.0,0.0,0.0,1.0,1.0
580,9180804252893388.0,"After state officials mobilized Minnesota National Guard troops in Minnesota National Guard largest deployment since World War 2, violent unrest subsided and mostly peaceful protests resumed.",state officials,mobilized,Minnesota National Guard troops,0.0,0.0,1.0,1.0,1.0
581,927981291055698.0,"When Minneapolis city officials attempted to negotiate re-opening of intersection in August 2020, protesters demanded that before removing cement barricades city meet a list of 24 demands, which included holding trial for four officers present during Floyd's murder.",Minneapolis city officials,attempted to negotiate,re-opening of intersection,0.0,0.0,1.0,1.0,1.0
582,9478480964812496.0,"On September 11, 2020, hundreds rallied outside a downtown Minneapolis court building were a pretrial hearing was held for four officers present during Floyd's murderFloyd's murder.",hundreds,rallied,outside a downtown Minneapolis court building,0.0,1.0,0.0,1.0,1.0
583,9485479188231728.0,"Minnesota Governor Tim Walz deployed 100 National Guards troops, 100 Minnesota state police troops, and 75 conservation officers.",Minnesota Governor Tim Walz,deployed,100 Minnesota state police troops,0.0,0.0,1.0,1.0,1.0
584,8264387706086214.0,State and local officials also made plans to deploy thousands of police officers and National Guard soldiers.,State officials,made to deploy,thousands of National Guard soldiers,0.0,0.0,1.0,0.0,1.0
585,9105129651916236.0,"In early March, in days preceding Chauvin's trial, local organizers staged peaceful protests with thousands of people marching in streets.",days,preceding,Chauvin's trial,0.0,0.0,0.0,0.0,1.0
586,9724980261936580.0,"In March and April 2021, groups of protesters gathered at George Floyd Square and outside Hennepin County Government Center in Minneapolis during Derek Chauvin's trial, but streets of Minneapolis were largely empty of mass demonstrations like those in late May and early June 2020.",groups of protesters,gathered,at George Floyd Square and outside Hennepin County Government Center in Minneapolis,0.0,1.0,1.0,1.0,1.0
587,9180804252893388.0,These victories were ensured by Civil Rights Act of 1964.,These victories,were ensured,by Civil Rights Act of 1964,0.0,1.0,0.0,1.0,1.0
588,9244772868440536.0,"In McLaughlin v. Florida, Supreme Court ruled that Florida state law which prohibited cohabitation between whites and non-whites was unconstitutional and based solely on a policy of racial discrimination.",Supreme Court,ruled,that Florida state law which prohibited cohabitation between whites and non-whites was based solely on a policy of racial discrimination,0.0,0.0,1.0,1.0,1.0
589,9216169339561846.0,"In McLaughlin v. Florida, Supreme Court ruled that Florida state law which prohibited cohabitation between whites and non-whites was unconstitutional and based solely on a policy of racial discrimination.",Florida state law,prohibited,cohabitation between whites and non-whites,0.0,0.0,1.0,1.0,1.0
590,4888190812139212.0,"Instead, his defended racial segregation, writing: Lovings then took their to U.","Instead, his defended racial segregation",writing,Lovings then took their to U.,0.0,0.0,0.0,0.0,0.0
591,9485955390117108.0,The Peripatetic school was an informal institution whose members conducted philosophical and scientific inquiries.,The Peripatetic school,was,an informal institution whose members conducted scientific inquiries,0.0,1.0,1.0,1.0,1.0
592,9216169339561846.0,"Aristotle and Aristotle colleagues first began to use Lyceum in this way about 335 BC, after which Aristotle left Plato's Academy and Ancient Athens, and then returned to Ancient Athens from Aristotle travels about a dozen years later.",about 335 BC,travels,about a dozen years later,0.0,0.0,0.0,1.0,0.0
593,954194008328487.0,"Aristotle and Aristotle colleagues first began to use Lyceum in this way about 335 BC, after which Aristotle left Plato's Academy and Ancient Athens, and then returned to Ancient Athens from Aristotle travels about a dozen years later.",Aristotle,returned,to Ancient Athens,0.0,1.0,1.0,1.0,1.0
594,8821722395369578.0,"Some modern scholars argue that school did not become formally institutionalized until Theophrastus took school over, at which time there was private property associated with school.",school,formally institutionalized,"until Theophrastus took school over, at which time there was private property",1.0,1.0,0.0,1.0,0.0
595,9645851258295748.0,"The aim of school, at least in Aristotle's time, was not to further a specific doctrine, but rather to explore philosophical and scientific theories; those who ran school worked as equal partners.",The aim of school,was,to explore scientific theories,0.0,1.0,1.0,1.0,1.0
596,9216169339561846.0,"The most prominent member of school after Theophrastus was Strato of Lampsacus, who increased naturalistic elements of Aristotle's philosophy and embraced a form of atheism.",Strato of Lampsacus,embraced,a form of atheism,0.0,0.0,1.0,1.0,1.0
597,9481947648689548.0,"Lyco was famous more for Lyco oratory than Lyco philosophical skills, and Aristo for Lyco biographical studies.",Lyco,was,famous more,0.0,1.0,1.0,1.0,0.0
598,8355500168033979.0,"Stoicism and Epicureanism provided many answers for those people looking for dogmatic and comprehensive philosophical systems, and scepticism of Middle Academy may have seemed preferable to anyone who rejected dogmatism.",Stoicism and Epicureanism,provided,many answers for those people,0.0,0.0,1.0,1.0,0.0
599,8872966301155123.0,"Labor governments have not attempted ""democratic socialisation"" of any industry since 1940s, when Chifley government failed to nationalise private banks, and in fact have privatised several industries such as aviation and banking.",1940 s,have privatised,several industries such as banking,0.0,0.0,0.0,1.0,1.0
600,9143456855143792.0,"Labor governments have not attempted ""democratic socialisation"" of any industry since 1940s, when Chifley government failed to nationalise private banks, and in fact have privatised several industries such as aviation and banking.",Chifley government,to nationalise,private banks,0.0,0.0,1.0,0.0,1.0
601,9755173421014368.0,"The Labor Party has always had a left wing and a right wing, but since 1970s The Labor Party has been organised into formal factions, to which party members may belong and often pay an additional membership fee.",The Labor Party,has been organised,into formal factions,0.0,1.0,1.0,1.0,1.0
602,7710170944286930.0,"The two largest factions tend to occupy social-liberal, and social democratic positions.",The two largest factions,to occupy,social - liberal,0.0,1.0,1.0,0.0,0.0
603,9030401971054748.0,"Trade unions were in past accused of giving inflated membership figures to increase Trade unions influence over preselections, but party rules changes have stamped out this practice.",Trade unions,were,in past,0.0,1.0,1.0,1.0,0.0
